order_item_id,order_id,product_id,quantity,price_per_unit,total_price
10749,3584,264,2,232.0,464.0
10750,3584,897,5,835.77,4178.85
10751,3585,3,1,169.97,169.97
10752,3585,363,2,953.87,1907.74
10753,3585,72,3,334.08,1002.24
10754,3585,988,1,19.21,19.21
10755,3586,771,3,262.56,787.68
10756,3586,711,5,586.14,2930.7
10757,3587,380,2,925.07,1850.14
10758,3587,310,5,793.9,3969.5
10759,3588,669,5,110.73,553.65
10760,3588,301,2,469.31,938.62
10761,3588,339,3,836.76,2510.28
10762,3589,71,3,868.18,2604.54
10763,3589,938,1,516.4,516.4
10764,3589,753,4,632.28,2529.12
10765,3590,309,2,512.0,1024.0
10766,3590,905,4,350.43,1401.72
10767,3590,400,1,899.69,899.69
10768,3590,101,5,559.62,2798.1
10769,3591,999,2,263.33,526.66
10770,3591,192,3,945.78,2837.34
10771,3591,490,5,292.56,1462.8
10772,3591,524,1,467.75,467.75
10773,3592,394,5,373.28,1866.4
10774,3592,364,2,30.13,60.26
10775,3592,661,3,713.67,2141.01
10776,3592,154,3,130.21,390.63
10777,3593,744,4,750.37,3001.48
10778,3593,779,5,507.02,2535.1
10779,3593,195,4,244.83,979.32
10780,3593,53,3,862.88,2588.64
10781,3594,189,3,239.87,719.61
10782,3594,587,5,281.99,1409.95
10783,3594,22,3,584.78,1754.34
10784,3594,759,1,443.11,443.11
10785,3595,630,2,843.2,1686.4
10786,3595,944,5,858.74,4293.7
10787,3596,745,5,898.93,4494.65
10788,3596,589,5,918.87,4594.35
10789,3596,82,5,317.93,1589.65
10790,3597,298,2,156.21,312.42
10791,3597,733,2,141.81,283.62
10792,3597,287,3,863.15,2589.45
10793,3597,912,3,107.24,321.72
10794,3598,729,3,129.39,388.17
10795,3598,847,2,81.81,163.62
10796,3598,320,2,726.5,1453.0
10797,3599,606,3,390.01,1170.03
10798,3599,646,1,548.21,548.21
10799,3599,162,2,79.11,158.22
10800,3600,413,5,643.4,3217.0
10801,3600,342,2,608.62,1217.24
10802,3600,599,2,869.44,1738.88
10803,3600,896,5,441.04,2205.2
10804,3601,106,1,358.29,358.29
10805,3601,446,2,392.49,784.98
10806,3602,391,5,368.53,1842.65
10807,3602,812,3,21.84,65.52
10808,3602,139,1,100.41,100.41
10809,3602,700,1,288.27,288.27
10810,3603,721,4,910.31,3641.24
10811,3603,230,3,849.55,2548.65
10812,3604,34,1,412.01,412.01
10813,3604,208,2,172.9,345.8
10814,3604,751,3,76.86,230.58
10815,3604,870,4,84.25,337.0
10816,3605,662,3,118.27,354.81
10817,3605,294,1,871.82,871.82
10818,3606,522,2,515.27,1030.54
10819,3606,153,3,139.7,419.1
10820,3606,774,2,477.05,954.1
10821,3607,188,3,686.3,2058.9
10822,3607,630,3,843.2,2529.6
10823,3608,535,5,13.44,67.2
10824,3608,374,3,404.24,1212.72
10825,3608,923,4,402.97,1611.88
10826,3608,214,5,132.35,661.75
10827,3609,621,4,602.06,2408.24
10828,3609,274,2,165.84,331.68
10829,3610,409,1,999.6,999.6
10830,3610,557,3,534.69,1604.07
10831,3610,364,1,30.13,30.13
10832,3610,139,4,100.41,401.64
10833,3611,780,3,806.29,2418.87
10834,3611,812,5,21.84,109.2
10835,3612,113,3,135.32,405.96
10836,3612,778,2,278.55,557.1
10837,3612,863,3,57.67,173.01
10838,3612,223,5,949.89,4749.45
10839,3613,970,5,207.42,1037.1
10840,3613,823,3,253.33,759.99
10841,3613,418,5,956.79,4783.95
10842,3614,477,2,294.91,589.82
10843,3614,971,1,328.99,328.99
10844,3615,64,2,892.73,1785.46
10845,3615,446,4,392.49,1569.96
10846,3615,634,5,404.26,2021.3
10847,3616,615,2,275.29,550.58
10848,3616,486,2,720.18,1440.36
10849,3616,399,2,131.41,262.82
10850,3616,921,1,42.74,42.74
10851,3617,354,2,88.43,176.86
10852,3617,484,4,250.03,1000.12
10853,3618,480,3,955.76,2867.28
10854,3618,735,5,445.7,2228.5
10855,3619,126,5,218.91,1094.55
10856,3619,309,3,512.0,1536.0
10857,3620,507,5,954.49,4772.45
10858,3620,594,1,653.4,653.4
10859,3620,366,2,363.52,727.04
10860,3620,589,1,918.87,918.87
10861,3621,870,3,84.25,252.75
10862,3621,297,1,357.59,357.59
10863,3621,583,1,159.52,159.52
10864,3621,63,2,943.31,1886.62
10865,3622,825,3,145.86,437.58
10866,3622,952,5,300.85,1504.25
10867,3622,468,5,71.66,358.3
10868,3623,332,4,665.31,2661.24
10869,3623,204,1,790.72,790.72
10870,3624,23,2,600.61,1201.22
10871,3624,161,1,603.38,603.38
10872,3625,464,2,41.25,82.5
10873,3625,954,3,682.92,2048.76
10874,3626,44,3,499.43,1498.29
10875,3626,656,2,487.94,975.88
10876,3626,206,3,421.35,1264.05
10877,3627,822,1,884.59,884.59
10878,3627,428,3,82.24,246.72
10879,3628,472,5,646.88,3234.4
10880,3628,752,3,69.86,209.58
10881,3628,681,1,148.89,148.89
10882,3628,840,4,948.88,3795.52
10883,3629,640,2,799.71,1599.42
10884,3629,203,4,106.19,424.76
10885,3630,636,5,382.29,1911.45
10886,3630,390,3,134.97,404.91
10887,3631,943,3,522.12,1566.36
10888,3631,73,1,880.84,880.84
10889,3631,134,1,794.7,794.7
10890,3631,833,3,255.38,766.14
10891,3632,331,3,773.17,2319.51
10892,3632,551,1,56.42,56.42
10893,3632,578,2,358.65,717.3
10894,3633,990,2,424.64,849.28
10895,3633,895,1,200.8,200.8
10896,3634,957,1,301.11,301.11
10897,3634,362,2,671.53,1343.06
10898,3634,701,3,299.71,899.13
10899,3635,82,5,317.93,1589.65
10900,3635,831,1,68.01,68.01
10901,3636,494,5,403.02,2015.1
10902,3636,947,5,394.39,1971.95
10903,3636,730,4,482.92,1931.68
10904,3637,322,1,917.58,917.58
10905,3637,868,3,29.88,89.64
10906,3637,478,1,896.8,896.8
10907,3637,12,4,418.17,1672.68
10908,3638,144,3,100.33,300.99
10909,3638,834,1,793.32,793.32
10910,3639,960,4,683.89,2735.56
10911,3639,834,4,793.32,3173.28
10912,3640,626,1,175.54,175.54
10913,3640,477,3,294.91,884.73
10914,3640,823,5,253.33,1266.65
10915,3641,608,1,106.71,106.71
10916,3641,615,2,275.29,550.58
10917,3641,204,5,790.72,3953.6
10918,3641,805,2,809.52,1619.04
10919,3642,903,1,965.18,965.18
10920,3642,718,3,108.58,325.74
10921,3642,657,3,833.0,2499.0
10922,3643,19,4,78.73,314.92
10923,3643,996,1,12.71,12.71
10924,3643,430,4,319.46,1277.84
10925,3644,745,3,898.93,2696.79
10926,3644,505,5,981.87,4909.35
10927,3645,918,3,712.47,2137.41
10928,3645,132,4,123.63,494.52
10929,3645,211,5,966.84,4834.2
10930,3646,253,1,457.04,457.04
10931,3646,749,1,371.76,371.76
10932,3646,164,3,728.79,2186.37
10933,3646,607,5,87.64,438.2
10934,3647,143,1,996.98,996.98
10935,3647,528,5,477.35,2386.75
10936,3648,460,1,967.4,967.4
10937,3648,113,4,135.32,541.28
10938,3648,976,2,730.55,1461.1
10939,3648,700,3,288.27,864.81
10940,3649,261,3,752.78,2258.34
10941,3649,353,1,708.48,708.48
10942,3649,406,5,792.47,3962.35
10943,3649,966,4,763.58,3054.32
10944,3650,221,4,995.97,3983.88
10945,3650,15,2,388.72,777.44
10946,3651,31,5,332.92,1664.6
10947,3651,686,3,569.74,1709.22
10948,3651,621,4,602.06,2408.24
10949,3652,331,2,773.17,1546.34
10950,3652,125,3,742.69,2228.07
10951,3652,731,1,807.9,807.9
10952,3652,820,2,39.19,78.38
10953,3653,467,3,921.32,2763.96
10954,3653,248,5,134.93,674.65
10955,3653,250,5,301.95,1509.75
10956,3653,732,1,306.26,306.26
10957,3654,104,4,667.32,2669.28
10958,3654,361,3,359.29,1077.87
10959,3654,323,5,665.51,3327.55
10960,3654,288,5,921.95,4609.75
10961,3655,421,2,628.23,1256.46
10962,3655,57,5,894.1,4470.5
10963,3656,324,2,93.87,187.74
10964,3656,756,4,516.19,2064.76
10965,3656,629,3,115.9,347.7
10966,3656,513,4,161.65,646.6
10967,3657,460,2,967.4,1934.8
10968,3657,363,1,953.87,953.87
10969,3658,195,2,244.83,489.66
10970,3658,652,2,20.44,40.88
10971,3658,808,1,518.33,518.33
10972,3658,152,1,447.62,447.62
10973,3659,789,5,341.67,1708.35
10974,3659,191,2,294.76,589.52
10975,3659,14,3,255.69,767.07
10976,3660,805,5,809.52,4047.6
10977,3660,290,3,124.02,372.06
10978,3661,570,1,764.01,764.01
10979,3661,212,3,980.14,2940.42
10980,3662,480,5,955.76,4778.8
10981,3662,325,4,335.19,1340.76
10982,3662,952,3,300.85,902.55
10983,3662,887,2,671.46,1342.92
10984,3663,149,4,866.26,3465.04
10985,3663,386,1,281.81,281.81
10986,3664,215,5,269.54,1347.7
10987,3664,160,1,462.22,462.22
10988,3665,538,4,282.89,1131.56
10989,3665,178,1,677.61,677.61
10990,3666,814,1,938.2,938.2
10991,3666,689,2,500.36,1000.72
10992,3666,381,3,430.25,1290.75
10993,3667,249,1,715.03,715.03
10994,3667,901,5,591.7,2958.5
10995,3668,601,5,547.6,2738.0
10996,3668,402,2,353.95,707.9
10997,3668,624,3,525.89,1577.67
10998,3668,185,4,364.88,1459.52
10999,3669,659,5,354.82,1774.1
11000,3669,511,4,317.87,1271.48
11001,3669,17,4,822.33,3289.32
11002,3670,224,3,591.47,1774.41
11003,3670,346,4,832.74,3330.96
11004,3671,74,3,836.56,2509.68
11005,3671,368,3,759.11,2277.33
11006,3672,497,3,459.81,1379.43
11007,3672,157,1,947.59,947.59
11008,3673,584,1,69.85,69.85
11009,3673,599,3,869.44,2608.32
11010,3673,777,4,328.58,1314.32
11011,3674,838,5,365.2,1826.0
11012,3674,805,3,809.52,2428.56
11013,3674,118,5,823.89,4119.45
11014,3675,16,3,207.58,622.74
11015,3675,331,3,773.17,2319.51
11016,3675,865,5,550.56,2752.8
11017,3675,51,4,816.86,3267.44
11018,3676,309,4,512.0,2048.0
11019,3676,539,2,121.72,243.44
11020,3676,624,2,525.89,1051.78
11021,3677,58,5,389.2,1946.0
11022,3677,514,5,421.69,2108.45
11023,3677,397,4,777.21,3108.84
11024,3678,76,1,77.93,77.93
11025,3678,888,5,758.89,3794.45
11026,3678,890,4,868.23,3472.92
11027,3679,865,1,550.56,550.56
11028,3679,449,3,986.92,2960.76
11029,3680,792,5,996.99,4984.95
11030,3680,622,1,298.93,298.93
11031,3680,14,4,255.69,1022.76
11032,3680,94,5,275.71,1378.55
11033,3681,157,1,947.59,947.59
11034,3681,936,2,259.48,518.96
11035,3682,383,3,302.68,908.04
11036,3682,443,4,142.6,570.4
11037,3683,881,3,478.83,1436.49
11038,3683,191,1,294.76,294.76
11039,3683,901,4,591.7,2366.8
11040,3684,377,5,280.48,1402.4
11041,3684,820,2,39.19,78.38
11042,3685,263,3,582.14,1746.42
11043,3685,309,3,512.0,1536.0
11044,3685,925,1,960.92,960.92
11045,3685,462,4,178.81,715.24
11046,3686,314,4,93.49,373.96
11047,3686,541,5,214.02,1070.1
11048,3686,592,1,569.35,569.35
11049,3687,813,3,206.15,618.45
11050,3687,639,2,729.94,1459.88
11051,3687,638,5,188.13,940.65
11052,3688,478,4,896.8,3587.2
11053,3688,967,3,494.68,1484.04
11054,3688,966,1,763.58,763.58
11055,3688,884,3,194.72,584.16
11056,3689,327,5,649.56,3247.8
11057,3689,22,4,584.78,2339.12
11058,3690,303,2,986.67,1973.34
11059,3690,163,1,934.91,934.91
11060,3690,166,1,351.67,351.67
11061,3690,800,2,241.28,482.56
11062,3691,762,2,661.47,1322.94
11063,3691,818,4,52.27,209.08
11064,3691,13,1,931.51,931.51
11065,3692,310,3,793.9,2381.7
11066,3692,192,2,945.78,1891.56
11067,3693,251,2,795.17,1590.34
11068,3693,780,5,806.29,4031.45
11069,3694,777,3,328.58,985.74
11070,3694,137,1,498.86,498.86
11071,3695,771,1,262.56,262.56
11072,3695,500,5,733.81,3669.05
11073,3695,218,5,613.98,3069.9
11074,3696,225,5,108.03,540.15
11075,3696,299,2,181.76,363.52
11076,3696,16,4,207.58,830.32
11077,3697,707,5,636.08,3180.4
11078,3697,312,4,480.87,1923.48
11079,3698,12,5,418.17,2090.85
11080,3698,27,2,722.24,1444.48
11081,3698,733,3,141.81,425.43
11082,3699,665,3,192.61,577.83
11083,3699,612,1,557.51,557.51
11084,3700,214,2,132.35,264.7
11085,3700,946,2,502.4,1004.8
11086,3700,100,2,199.15,398.3
11087,3700,583,2,159.52,319.04
11088,3701,758,1,653.34,653.34
11089,3701,930,3,214.66,643.98
11090,3701,715,4,275.85,1103.4
11091,3702,749,1,371.76,371.76
11092,3702,696,4,813.77,3255.08
11093,3703,91,1,161.46,161.46
11094,3703,370,4,469.98,1879.92
11095,3704,883,4,548.68,2194.72
11096,3704,701,2,299.71,599.42
11097,3704,956,2,790.21,1580.42
11098,3705,868,4,29.88,119.52
11099,3705,368,5,759.11,3795.55
11100,3705,136,4,702.74,2810.96
11101,3705,240,1,744.3,744.3
11102,3706,725,4,728.73,2914.92
11103,3706,884,1,194.72,194.72
11104,3707,58,2,389.2,778.4
11105,3707,36,2,329.03,658.06
11106,3707,537,4,825.13,3300.52
11107,3707,831,5,68.01,340.05
11108,3708,162,4,79.11,316.44
11109,3708,217,3,623.35,1870.05
11110,3708,8,3,364.23,1092.69
11111,3709,775,4,931.85,3727.4
11112,3709,367,3,660.53,1981.59
11113,3709,75,3,61.56,184.68
11114,3710,412,5,683.31,3416.55
11115,3710,533,2,657.0,1314.0
11116,3710,960,2,683.89,1367.78
11117,3710,192,5,945.78,4728.9
11118,3711,74,5,836.56,4182.8
11119,3711,915,1,447.3,447.3
11120,3711,167,5,460.79,2303.95
11121,3711,897,1,835.77,835.77
11122,3712,993,1,527.91,527.91
11123,3712,829,5,394.5,1972.5
11124,3712,87,4,984.01,3936.04
11125,3712,482,1,543.19,543.19
11126,3713,590,5,623.58,3117.9
11127,3713,192,4,945.78,3783.12
11128,3714,662,1,118.27,118.27
11129,3714,468,5,71.66,358.3
11130,3714,345,4,765.49,3061.96
11131,3715,532,3,685.9,2057.7
11132,3715,978,5,495.28,2476.4
11133,3715,449,4,986.92,3947.68
11134,3716,126,2,218.91,437.82
11135,3716,83,4,680.57,2722.28
11136,3716,502,3,677.66,2032.98
11137,3717,265,3,123.74,371.22
11138,3717,111,3,980.71,2942.13
11139,3717,859,4,176.21,704.84
11140,3717,369,4,345.16,1380.64
11141,3718,220,4,125.51,502.04
11142,3718,914,3,731.51,2194.53
11143,3718,992,5,206.66,1033.3
11144,3719,189,3,239.87,719.61
11145,3719,963,5,323.22,1616.1
11146,3719,77,2,40.72,81.44
11147,3719,149,5,866.26,4331.3
11148,3720,518,1,568.53,568.53
11149,3720,803,1,364.7,364.7
11150,3721,631,3,341.39,1024.17
11151,3721,361,5,359.29,1796.45
11152,3722,684,3,656.54,1969.62
11153,3722,325,4,335.19,1340.76
11154,3722,951,2,178.29,356.58
11155,3723,171,4,822.54,3290.16
11156,3723,270,1,922.32,922.32
11157,3723,822,4,884.59,3538.36
11158,3724,715,3,275.85,827.55
11159,3724,872,5,40.68,203.4
11160,3725,203,1,106.19,106.19
11161,3725,43,3,633.47,1900.41
11162,3726,945,3,326.39,979.17
11163,3726,147,4,762.89,3051.56
11164,3726,319,1,103.56,103.56
11165,3727,269,3,38.66,115.98
11166,3727,443,3,142.6,427.8
11167,3727,329,3,948.19,2844.57
11168,3727,814,2,938.2,1876.4
11169,3728,649,2,361.46,722.92
11170,3728,589,1,918.87,918.87
11171,3729,541,2,214.02,428.04
11172,3729,433,3,131.3,393.9
11173,3730,157,5,947.59,4737.95
11174,3730,262,4,968.71,3874.84
11175,3731,587,5,281.99,1409.95
11176,3731,135,4,295.72,1182.88
11177,3732,200,4,800.87,3203.48
11178,3732,34,1,412.01,412.01
11179,3733,358,1,72.18,72.18
11180,3733,72,2,334.08,668.16
11181,3733,847,5,81.81,409.05
11182,3733,885,1,270.77,270.77
11183,3734,828,2,489.83,979.66
11184,3734,859,2,176.21,352.42
11185,3734,160,4,462.22,1848.88
11186,3734,738,4,754.92,3019.68
11187,3735,360,5,721.36,3606.8
11188,3735,261,2,752.78,1505.56
11189,3736,715,1,275.85,275.85
11190,3736,90,5,439.19,2195.95
11191,3736,770,4,504.61,2018.44
11192,3737,304,2,159.45,318.9
11193,3737,162,2,79.11,158.22
11194,3737,123,5,909.42,4547.1
11195,3737,337,5,751.05,3755.25
11196,3738,90,2,439.19,878.38
11197,3738,176,5,474.8,2374.0
11198,3739,360,4,721.36,2885.44
11199,3739,27,2,722.24,1444.48
11200,3739,299,1,181.76,181.76
11201,3740,454,1,170.88,170.88
11202,3740,747,5,533.0,2665.0
11203,3740,96,3,614.23,1842.69
11204,3740,847,5,81.81,409.05
11205,3741,316,2,613.71,1227.42
11206,3741,972,4,679.98,2719.92
11207,3741,149,4,866.26,3465.04
11208,3742,274,5,165.84,829.2
11209,3742,865,1,550.56,550.56
11210,3742,575,4,555.14,2220.56
11211,3742,195,1,244.83,244.83
11212,3743,743,5,308.63,1543.15
11213,3743,896,3,441.04,1323.12
11214,3743,139,5,100.41,502.05
11215,3744,443,3,142.6,427.8
11216,3744,167,5,460.79,2303.95
11217,3744,260,4,131.01,524.04
11218,3745,325,1,335.19,335.19
11219,3745,605,2,836.3,1672.6
11220,3745,413,1,643.4,643.4
11221,3745,500,3,733.81,2201.43
11222,3746,553,4,414.18,1656.72
11223,3746,853,5,313.75,1568.75
11224,3746,153,4,139.7,558.8
11225,3746,719,3,132.99,398.97
11226,3747,674,5,815.6,4078.0
11227,3747,52,1,907.79,907.79
11228,3748,635,1,636.57,636.57
11229,3748,402,1,353.95,353.95
11230,3749,142,5,475.8,2379.0
11231,3749,84,1,717.86,717.86
11232,3750,969,1,965.67,965.67
11233,3750,502,1,677.66,677.66
11234,3751,21,3,939.84,2819.52
11235,3751,729,4,129.39,517.56
11236,3751,558,4,336.96,1347.84
11237,3752,488,3,656.36,1969.08
11238,3752,523,1,518.12,518.12
11239,3753,139,1,100.41,100.41
11240,3753,743,4,308.63,1234.52
11241,3753,746,1,121.62,121.62
11242,3754,48,4,256.71,1026.84
11243,3754,939,2,650.87,1301.74
11244,3755,871,4,598.09,2392.36
11245,3755,787,1,16.31,16.31
11246,3755,644,1,454.58,454.58
11247,3755,427,2,806.64,1613.28
11248,3756,434,2,60.1,120.2
11249,3756,593,3,687.2,2061.6
11250,3757,968,1,618.33,618.33
11251,3757,941,1,331.89,331.89
11252,3757,851,4,710.11,2840.44
11253,3757,491,1,655.78,655.78
11254,3758,406,4,792.47,3169.88
11255,3758,445,4,566.2,2264.8
11256,3758,890,3,868.23,2604.69
11257,3758,68,4,173.39,693.56
11258,3759,849,1,976.1,976.1
11259,3759,415,3,161.49,484.47
11260,3759,562,3,727.06,2181.18
11261,3760,697,5,692.24,3461.2
11262,3760,554,3,542.55,1627.65
11263,3760,806,3,607.27,1821.81
11264,3760,273,2,535.18,1070.36
11265,3761,350,1,931.52,931.52
11266,3761,924,3,249.52,748.56
11267,3761,751,5,76.86,384.3
11268,3762,520,5,334.84,1674.2
11269,3762,414,3,507.84,1523.52
11270,3762,873,3,890.86,2672.58
11271,3762,228,5,981.12,4905.6
11272,3763,573,3,722.81,2168.43
11273,3763,324,1,93.87,93.87
11274,3763,177,4,695.78,2783.12
11275,3764,906,2,490.73,981.46
11276,3764,506,4,268.18,1072.72
11277,3764,432,4,519.83,2079.32
11278,3765,972,1,679.98,679.98
11279,3765,352,3,831.46,2494.38
11280,3766,324,3,93.87,281.61
11281,3766,95,4,882.81,3531.24
11282,3767,218,2,613.98,1227.96
11283,3767,91,1,161.46,161.46
11284,3767,155,4,246.9,987.6
11285,3767,976,5,730.55,3652.75
11286,3768,567,4,328.4,1313.6
11287,3768,530,3,964.14,2892.42
11288,3769,868,4,29.88,119.52
11289,3769,220,3,125.51,376.53
11290,3770,988,5,19.21,96.05
11291,3770,692,3,550.89,1652.67
11292,3770,427,5,806.64,4033.2
11293,3771,941,4,331.89,1327.56
11294,3771,65,1,737.29,737.29
11295,3771,296,3,535.3,1605.9
11296,3772,995,4,215.62,862.48
11297,3772,517,5,452.28,2261.4
11298,3772,188,4,686.3,2745.2
11299,3772,940,2,117.02,234.04
11300,3773,181,3,294.51,883.53
11301,3773,188,2,686.3,1372.6
11302,3773,369,5,345.16,1725.8
11303,3774,544,5,225.1,1125.5
11304,3774,654,4,451.32,1805.28
11305,3775,933,1,802.86,802.86
11306,3775,340,2,467.06,934.12
11307,3776,85,2,630.97,1261.94
11308,3776,404,2,928.05,1856.1
11309,3776,488,2,656.36,1312.72
11310,3777,547,4,327.46,1309.84
11311,3777,121,5,562.49,2812.45
11312,3777,189,1,239.87,239.87
11313,3778,643,3,162.6,487.8
11314,3778,11,5,170.88,854.4
11315,3779,989,5,525.11,2625.55
11316,3779,479,3,775.33,2325.99
11317,3779,159,4,421.34,1685.36
11318,3780,356,3,778.41,2335.23
11319,3780,479,1,775.33,775.33
11320,3781,71,4,868.18,3472.72
11321,3781,962,2,415.1,830.2
11322,3782,384,4,174.98,699.92
11323,3782,646,2,548.21,1096.42
11324,3782,247,2,900.27,1800.54
11325,3783,26,4,11.67,46.68
11326,3783,98,1,799.85,799.85
11327,3784,693,5,831.77,4158.85
11328,3784,808,2,518.33,1036.66
11329,3784,446,5,392.49,1962.45
11330,3784,625,3,276.23,828.69
11331,3785,629,4,115.9,463.6
11332,3785,797,3,665.82,1997.46
11333,3786,11,2,170.88,341.76
11334,3786,886,2,159.62,319.24
11335,3786,237,3,258.15,774.45
11336,3786,164,2,728.79,1457.58
11337,3787,885,5,270.77,1353.85
11338,3787,646,3,548.21,1644.63
11339,3787,698,3,433.89,1301.67
11340,3788,444,2,409.22,818.44
11341,3788,822,5,884.59,4422.95
11342,3788,220,5,125.51,627.55
11343,3788,316,4,613.71,2454.84
11344,3789,462,3,178.81,536.43
11345,3789,598,1,532.88,532.88
11346,3790,766,5,276.08,1380.4
11347,3790,535,1,13.44,13.44
11348,3790,325,3,335.19,1005.57
11349,3791,447,1,827.06,827.06
11350,3791,199,5,501.76,2508.8
11351,3791,439,1,945.78,945.78
11352,3792,319,4,103.56,414.24
11353,3792,662,3,118.27,354.81
11354,3792,934,1,943.57,943.57
11355,3792,875,1,724.82,724.82
11356,3793,190,3,670.17,2010.51
11357,3793,812,2,21.84,43.68
11358,3793,329,5,948.19,4740.95
11359,3794,403,3,892.42,2677.26
11360,3794,531,5,870.92,4354.6
11361,3794,596,2,705.82,1411.64
11362,3795,251,3,795.17,2385.51
11363,3795,489,1,654.03,654.03
11364,3796,948,4,817.85,3271.4
11365,3796,561,3,874.88,2624.64
11366,3796,197,5,281.74,1408.7
11367,3797,605,5,836.3,4181.5
11368,3797,814,3,938.2,2814.6
11369,3797,23,5,600.61,3003.05
11370,3798,883,3,548.68,1646.04
11371,3798,759,4,443.11,1772.44
11372,3798,476,2,323.87,647.74
11373,3798,481,5,263.88,1319.4
11374,3799,158,5,933.33,4666.65
11375,3799,25,5,580.82,2904.1
11376,3799,894,2,181.15,362.3
11377,3800,1000,4,469.63,1878.52
11378,3800,763,1,145.84,145.84
11379,3800,305,1,309.79,309.79
11380,3801,972,3,679.98,2039.94
11381,3801,814,4,938.2,3752.8
11382,3802,54,5,841.46,4207.3
11383,3802,510,5,411.36,2056.8
11384,3802,555,1,858.97,858.97
11385,3803,242,4,117.96,471.84
11386,3803,113,5,135.32,676.6
11387,3803,998,5,516.59,2582.95
11388,3804,461,3,581.86,1745.58
11389,3804,153,3,139.7,419.1
11390,3804,908,3,696.72,2090.16
11391,3805,934,1,943.57,943.57
11392,3805,400,3,899.69,2699.07
11393,3806,665,1,192.61,192.61
11394,3806,710,1,878.54,878.54
11395,3807,753,5,632.28,3161.4
11396,3807,52,5,907.79,4538.95
11397,3808,793,5,922.06,4610.3
11398,3808,334,3,695.92,2087.76
11399,3809,576,3,765.73,2297.19
11400,3809,137,1,498.86,498.86
11401,3809,750,1,954.91,954.91
11402,3809,667,2,596.28,1192.56
11403,3810,986,3,449.87,1349.61
11404,3810,591,3,796.99,2390.97
11405,3811,252,2,878.93,1757.86
11406,3811,254,5,458.96,2294.8
11407,3811,110,4,593.69,2374.76
11408,3812,687,5,42.37,211.85
11409,3812,259,2,590.6,1181.2
11410,3812,449,4,986.92,3947.68
11411,3812,930,5,214.66,1073.3
11412,3813,104,4,667.32,2669.28
11413,3813,479,1,775.33,775.33
11414,3814,637,1,122.75,122.75
11415,3814,708,3,84.76,254.28
11416,3814,960,2,683.89,1367.78
11417,3815,479,1,775.33,775.33
11418,3815,702,1,682.51,682.51
11419,3816,649,2,361.46,722.92
11420,3816,389,2,850.18,1700.36
11421,3816,618,5,277.07,1385.35
11422,3816,536,4,676.76,2707.04
11423,3817,348,1,62.72,62.72
11424,3817,914,3,731.51,2194.53
11425,3817,656,2,487.94,975.88
11426,3817,418,3,956.79,2870.37
11427,3818,189,5,239.87,1199.35
11428,3818,391,5,368.53,1842.65
11429,3818,57,3,894.1,2682.3
11430,3819,736,3,159.86,479.58
11431,3819,185,1,364.88,364.88
11432,3819,604,1,86.17,86.17
11433,3820,171,4,822.54,3290.16
11434,3820,486,1,720.18,720.18
11435,3820,192,3,945.78,2837.34
11436,3820,550,3,183.38,550.14
11437,3821,303,4,986.67,3946.68
11438,3821,425,1,642.6,642.6
11439,3822,996,2,12.71,25.42
11440,3822,831,1,68.01,68.01
11441,3822,449,2,986.92,1973.84
11442,3822,338,3,316.37,949.11
11443,3823,50,1,324.12,324.12
11444,3823,762,4,661.47,2645.88
11445,3823,596,4,705.82,2823.28
11446,3824,261,1,752.78,752.78
11447,3824,650,4,983.77,3935.08
11448,3824,808,4,518.33,2073.32
11449,3824,529,3,144.07,432.21
11450,3825,277,3,279.38,838.14
11451,3825,857,5,643.25,3216.25
11452,3825,708,2,84.76,169.52
11453,3826,814,3,938.2,2814.6
11454,3826,992,5,206.66,1033.3
11455,3826,237,2,258.15,516.3
11456,3827,546,5,325.71,1628.55
11457,3827,391,5,368.53,1842.65
11458,3827,327,3,649.56,1948.68
11459,3828,560,1,275.78,275.78
11460,3828,6,2,557.0,1114.0
11461,3828,182,1,978.55,978.55
11462,3829,628,4,628.78,2515.12
11463,3829,433,3,131.3,393.9
11464,3829,400,3,899.69,2699.07
11465,3829,207,1,971.77,971.77
11466,3830,745,4,898.93,3595.72
11467,3830,921,3,42.74,128.22
11468,3830,705,5,154.78,773.9
11469,3830,347,5,456.62,2283.1
11470,3831,137,4,498.86,1995.44
11471,3831,271,2,151.82,303.64
11472,3831,845,2,31.69,63.38
11473,3832,308,1,865.61,865.61
11474,3832,916,2,489.62,979.24
11475,3833,708,2,84.76,169.52
11476,3833,295,2,781.33,1562.66
11477,3833,653,4,523.61,2094.44
11478,3833,24,2,610.15,1220.3
11479,3834,349,2,994.58,1989.16
11480,3834,402,5,353.95,1769.75
11481,3834,829,4,394.5,1578.0
11482,3835,384,4,174.98,699.92
11483,3835,365,2,393.01,786.02
11484,3835,963,5,323.22,1616.1
11485,3835,67,4,342.77,1371.08
11486,3836,624,1,525.89,525.89
11487,3836,194,5,309.1,1545.5
11488,3836,270,4,922.32,3689.28
11489,3836,565,5,999.58,4997.9
11490,3837,241,2,481.48,962.96
11491,3837,496,4,305.41,1221.64
11492,3838,958,1,867.73,867.73
11493,3838,386,2,281.81,563.62
11494,3838,638,5,188.13,940.65
11495,3839,537,1,825.13,825.13
11496,3839,806,1,607.27,607.27
11497,3839,470,2,320.62,641.24
11498,3840,347,1,456.62,456.62
11499,3840,179,3,721.53,2164.59
11500,3841,313,5,112.47,562.35
11501,3841,122,3,622.23,1866.69
